country,country_code,year,Tertiary_Enrollment_Gross,Region,Cluster,Index,Infrastructure,Affordability,Consumer Readiness,Content and Services,Network coverage,Network performance,Spectrum,Mobile data affordability,Handset affordability,Taxation,Mobile Ownership,Basic Skills,Gender Equality,Local Relevance,Online Security,2G Population Coverage,3G Population Coverage,4G Population Coverage,5G Population Coverage,Mobile download speeds,Mobile upload speeds,Mobile latencies,Spectrum assigned in bands below 1GHz,Spectrum assigned in bands between 1-3GHz,Spectrum assigned in bands between 3-6GHz,Spectrum assigned in mmWave bands,Affordability of entry basket (1GB),Affordability of higher basket (5GB),Affordability of entry basket (1GB) for poorest 40%,Affordability of higher basket (5GB) for poorest 40%,Device affordability,Device affordability for poorest 40%,Cost of taxes on mobile data,Cost of taxes on handsets,Cost of sector specific taxes on mobile data,Mobile ownership,Literacy,School Life Expectancy,Gender gap in mobile ownership,Gender gap in mobile internet,Top-Level Domains (TLDs) per person,E-Government Score,Mobile Social Media Penetration,Locally developed apps per person,Digital Language Support,Language accessibility of top ranked apps,Cybersecurity Index,Internet_Use_Share,gov_exp_pct_gdp,lit_rate_adult_pct,pri_comp_rate_pct,pupil_teacher_primary,pupil_teacher_secondary,school_enrol_primary_pct,school_enrol_secondary_pct,school_enrol_tertiary_pct,happiness_rank,happiness_score
North Macedonia,MKD,2015,42.0811805725098,Europe & Central Asia,Transitioner,58.3907554638942,54.0538398776939,60.0276213505129,74.0740946887206,48.3651277602387,86.6,25.1536473132824,46.7619047619048,55.5757205272788,53.2503949958961,82.4858757062147,65.58,73.6005166551724,83.0417674109894,53.6980763669651,27.0333333333333,99.0,97.0,70.0,,9.11815416111628,12.2813716380134,54.0614161407175,52.3809523809524,38.3333333333333,,,67.5888833168316,59.6360870137866,51.5567534029522,43.5211583755446,61.9793146749438,44.5214753168483,73.7288135593221,73.7288135593221,100.0,65.58,97.8,49.4010333103448,81.2734082397004,84.8101265822785,57.4624818076271,42.6395,38.8795298801041,79.1857399487644,60.7842943397438,21.7171717171717,27.0333333333333,70.3802,,,95.62700653,14.40654,9.42686,96.88581848,84.98362732,42.08118057,93.0,5.007
North Macedonia,MKD,2016,,Europe & Central Asia,Transitioner,63.3400809015101,62.8068652158769,62.2864996842184,77.1736849680553,53.3143567755012,97.14,36.4962106587398,46.7619047619048,58.7460272826591,55.7272840747797,82.4858757062147,75.56,74.6671027241379,81.2939521800281,56.8012793027099,39.3666666666667,99.7,98.0,95.0,,14.078617019039,24.1538755117475,71.2561394454329,52.3809523809524,38.3333333333333,,,72.1104872426955,60.9157979865347,56.6091445629618,45.3486793384442,64.1594733424954,47.295094807064,73.728813559322,73.7288135593221,100.0,75.56,97.8,51.5342054482759,77.7777777777777,84.8101265822785,57.9282790297564,60.87,43.5794244484361,81.3547755800351,60.7842943397438,19.8492462311558,39.3666666666667,72.1568,,,,,,,,,95.0,5.121
North Macedonia,MKD,2017,43.5097694396973,Europe & Central Asia,Advanced,66.1371499327295,68.1088966628537,63.0020343298447,77.4877537314592,57.5427235791575,99.74,47.1512892761819,46.7619047619048,59.6856828756698,56.5764650958347,82.4858757062147,78.09,75.0268796551724,79.346381539205,59.0034044739469,51.7,99.7,100.0,99.5,,23.9040735884745,39.6363112171623,77.9134830229087,52.3809523809524,38.3333333333333,,,72.9598541507248,61.7387260172825,57.6649515827352,46.3791997519367,64.8962084895637,48.2567217021057,73.728813559322,73.7288135593221,100.0,78.09,97.8,52.2537593103448,81.2734082397004,77.4193548387097,62.6885005311475,66.2,45.9120523870717,82.2564858887137,60.7842943397438,20.5513784461153,51.7,74.5168,,,94.15418243,14.91335,8.74033,95.20240784,84.6865387,43.50976944,92.0,5.17500019073486
North Macedonia,MKD,2018,43.8547897338867,Europe & Central Asia,Advanced,68.5043662138578,70.9351322794782,62.0006326768389,78.5561054134169,63.7434495868777,99.808,54.148878317743,46.7619047619048,54.9731737858238,58.785470053166,82.4858757062147,79.73,75.3866565862069,80.5516596540439,59.6793119835971,80.0,99.7,100.0,99.67,,30.7510703278602,52.4164666249971,79.2790980003717,52.3809523809524,38.3333333333333,,,66.2326603351714,58.540899432744,51.40633791415,43.71279746123,66.8173586210694,50.7535814852625,73.7288135593221,73.7288135593221,100.0,79.73,97.8,52.9733131724138,78.494623655914,82.6086956521739,62.8920030126797,71.53,47.3074044603313,80.3978581052309,60.7842943397438,22.5,80.0,79.1678,,,94.16026306,,,95.56038666,83.35339355,43.85478973,89.0,5.185
North Macedonia,MKD,2019,43.1991004943848,Europe & Central Asia,Advanced,68.8707333376946,74.0715395619212,58.9534546626891,78.1889341326902,65.8920327242876,100.0,61.7978965238507,46.7619047619048,47.6439050517169,58.4967937518985,82.4858757062147,80.45,74.919481137931,79.1973212601396,61.1250409053595,84.96,100.0,100.0,100.0,,38.6578725823018,64.4118703754295,82.3239466138209,52.3809523809524,38.3333333333333,,,55.2673288960601,55.2673288960601,40.0204812073738,40.0204812073738,66.7555029166036,50.2380845871934,73.7288135593221,73.7288135593221,100.0,80.45,97.8,52.0389622758621,82.078853046595,76.3157894736842,63.3730576644,72.825,50.4150288929786,81.1981125743988,60.7842943397438,26.8844221105528,84.96,81.4129,,,91.14946747,,,93.65384674,82.53128052,43.19910049,84.0,5.274
Mali,MLI,2015,5.12750941173932,Sub-Saharan Africa,Discoverer,22.1666481098417,19.1763978279031,26.6512847666316,19.7681572241111,23.8972947910233,24.744,7.05413742690058,32.2857142857143,17.7724950273145,14.5043730035562,68.7026877714166,31.05,22.4269658448276,5.82750582750583,27.9049518221125,7.86666666666667,78.0,22.86,0.0,,7.63416666666667,5.89666666666667,7.63157894736842,23.8095238095238,45.0,,,35.8919825963431,13.9285710461922,21.2694264667229,0.0,22.4249242404339,6.58382176667862,73.728813559322,32.3792497549278,100.0,31.05,33.0,11.8539316896552,2.56410256410258,9.09090909090908,59.4130120774254,11.4025,3.69434570068074,46.0234936156982,17.806581767391,13.7721518987342,7.86666666666667,10.33,3.801520109,33.0,48.50984955,42.70695,19.19297,72.14444733,40.11573029,5.280960083,138.0,3.995
Mali,MLI,2016,,Sub-Saharan Africa,Discoverer,24.6277380611703,23.9828457811195,29.8388237482364,20.9337916228143,24.5565749160323,26.228,17.5862573099415,32.2857142857143,18.330312189405,22.0926162790213,68.3482618043295,36.16,22.0959203229885,4.54545454545454,28.962385311707,6.93333333333333,78.0,26.57,0.0,,8.86666666666667,7.05,36.8421052631579,23.8095238095238,45.0,,,36.6232151035215,14.6598035533706,22.0008208254394,0.0374092752884803,30.0130798463158,14.1721527117268,73.7288135593221,31.3159718536664,100.0,36.16,33.6666666666667,10.5251739793103,0.0,9.09090909090908,59.0992439735105,9.42,6.31388500658038,50.1716894952638,17.806581767391,13.4210526315789,6.93333333333333,14.0,3.094779968,,48.57241821,39.08605,19.4834,73.56410217,41.21068954,3.650790453,135.0,4.073
Mali,MLI,2017,,Sub-Saharan Africa,Discoverer,27.7230055455267,30.9348421343186,30.3201491352543,24.5495923978682,25.6529741962698,33.804,27.3902481929392,32.2857142857143,19.1179253682536,22.4984624131422,68.3679701134799,37.38,22.5935635183908,13.6752136752137,30.5662177453373,6.0,81.0,36.81,7.2,,9.85668886526482,13.3198498179254,58.9942058956275,23.8095238095238,45.0,,,37.4105695467182,15.4471579965673,22.7886927399399,0.825281189788951,30.4186456834805,14.578279142804,73.7288135593221,31.3750967811175,100.0,37.38,34.3333333333333,10.8537937034483,27.3504273504273,0.0,54.9884909449401,17.905,7.64415850988239,56.639357504473,17.806581767391,13.6,6.0,18.9,3.789769888,,46.93080139,38.22009,17.43224,76.44680786,39.57368851,4.164893627,127.0,4.19000005722046
Mali,MLI,2018,,Sub-Saharan Africa,Discoverer,29.7766910149274,40.1978222763419,33.0633384481624,22.0278253626886,26.8525098377032,55.0,29.3516985479977,32.2857142857143,19.6819061120564,28.9983901070169,67.9560998026654,38.28,23.0709658,4.73251028806583,31.440637297129,8.5,81.0,66.0,31.0,,10.2903779085218,12.962367785169,64.8023499503021,23.8095238095238,45.0,,,37.9743409206835,16.0109293705325,23.3528828535802,1.38947130342928,36.9183465600311,21.0784336540026,73.7288135593221,30.1394858486741,100.0,38.28,35.0,11.1419316,9.46502057613166,0.0,54.6728668165501,26.39,7.4070924688091,57.3641454328945,17.806581767391,13.515,8.5,21.4,3.55817008,35.0,,37.82669,,72.09474945,38.92816162,4.966517925,118.0,4.447
Mali,MLI,2019,,Sub-Saharan Africa,Discoverer,29.7241889654619,47.1005505732927,18.8939294896658,31.2315099918853,28.0865760000567,64.8,36.8085192903745,32.2857142857143,5.63158891063447,7.05612061358679,69.0942283998863,39.09,22.9805983517241,31.6239316239316,32.7782200000708,9.32,100.0,71.0,41.0,,15.1121506330594,19.9917134035292,75.3216938345348,23.8095238095238,45.0,,,17.5013596741473,2.1454424391901,2.87955352920052,0.0,14.1122412271736,0.0,73.728813559322,33.5538716403369,100.0,39.09,35.0,10.9611967034483,18.8034188034188,44.4444444444445,54.3615682797153,30.55,8.04949068068063,61.3009592725671,17.806581767391,14.195,9.32,24.9603,3.555049896,,,,,,,4.734406471,128.0,4.39
Malta,MLT,2015,48.0389709472656,Europe & Central Asia,Advanced,69.3190867512077,61.3300103833298,71.8498206521793,76.5660334481128,68.4347136453925,99.2,36.6650259583244,34.92,76.7408326298888,71.1716655299367,63.4241069412455,66.92,81.439447862069,81.3386524822695,76.3350587234072,36.8333333333333,100.0,99.0,99.0,,22.606873840902,20.3676397892698,67.0205642448015,33.3333333333333,37.3,,,88.8179510910121,76.327131894656,77.084006648518,64.7342408853689,77.4511481599672,64.8921828999061,59.8360655737705,63.2231404958678,67.2131147540984,66.92,94.5,68.3788957241379,75.177304964539,87.5,81.5844939053415,59.9335,49.7682530477645,96.5375465919691,75.604682232765,96.427135678392,36.8333333333333,75.96,5.023980141,,98.23544312,13.49445,7.79572,100.3055115,95.15711975,46.94681931,37.0,6.302
Malta,MLT,2016,49.2171897888184,Europe & Central Asia,Advanced,72.6098046646484,63.6405305809817,72.0117188412123,83.8024005950907,72.3748447523756,99.2,42.4413264524543,34.92,72.4530636577406,74.1132344640915,66.925997962397,79.62,81.7002054482759,90.0869963369963,80.8768892738029,38.3666666666667,100.0,99.0,99.0,,24.0356044838516,26.0136732090829,77.2747016644286,33.3333333333333,37.3,,,79.4565546818454,77.0308671622673,67.8070898410986,65.5177429457514,80.349510081371,67.876958846812,59.8360655737705,73.7288135593221,67.2131147540984,79.62,94.5,68.9004108965517,92.6739926739927,87.5,81.8009795071761,79.71,61.2329788155008,97.9885501744746,75.604682232765,95.8045112781955,38.3666666666667,78.0751,5.107659817,,98.25766754,13.02685,7.21022,99.94046021,94.97657013,48.12607956,30.0,6.488
Malta,MLT,2017,54.0890197753906,Europe & Central Asia,Advanced,73.9957375312722,65.1636180129783,73.9140144434895,84.4350556908651,73.7177445444619,99.2,46.2490450324457,34.92,76.8042109209366,74.5178262065886,66.925997962397,82.25,81.581482862069,89.4736842105263,82.1721806805774,39.9,100.0,99.0,99.0,,29.4036676526034,34.2158647821465,75.127602662587,33.3333333333333,37.3,,,85.8401691878186,79.3991499051713,74.1476185281452,67.8299060626111,80.784499954642,68.2511524585352,59.8360655737705,73.728813559322,67.2131147540984,82.25,94.5,68.6629657241379,78.9473684210526,100.0,81.698472965664,81.87,65.9057300913206,99.0345181131373,75.604682232765,95.365,39.9,81.0119,4.560790062,,99.48516846,12.93931,7.11247,99.60999298,103.1384125,52.8446312,27.0,6.52699995040894
Malta,MLT,2018,57.8407592773438,Europe & Central Asia,Advanced,77.6556402984737,72.2976172069442,75.1558837948912,87.981089517443,76.0704024391148,99.2,50.8459477792652,61.3961904761905,78.5911462389442,75.8355642670852,66.925997962397,83.9,81.7976545172414,98.2456140350877,83.1130030488936,47.9,100.0,99.0,99.0,,35.7017743665263,38.8595873417316,77.9764816295376,61.9047619047619,60.6333333333333,,,88.1705660596654,80.4095122662817,76.7045789170764,69.0799277127532,81.9724225669132,69.6987059672572,59.8360655737705,73.7288135593221,67.2131147540984,83.9,94.5,69.0953090344828,96.4912280701754,100.0,82.9231883609567,84.03,70.3360657220198,97.1835789287263,75.604682232765,95.005,47.9,81.658,4.923611164,,100.4094391,,,99.59832764,104.6425095,56.81111145,22.0,6.627
Malta,MLT,2019,58.4985084533691,Europe & Central Asia,Advanced,78.1554634692997,74.6965703646113,69.7315362280774,88.9880917701149,80.4962376727175,99.2,56.843330673433,61.3961904761905,66.0483952614432,74.8174463275518,66.925997962397,84.52,82.4442753103448,100.0,84.1765470908968,65.775,100.0,99.0,99.0,,37.3608685070007,47.266314299591,85.9028092137072,61.9047619047619,60.6333333333333,,,72.1081560926528,72.1081560926528,59.9886344302335,59.9886344302335,81.3821872280289,68.2527054270746,59.8360655737705,73.728813559322,67.2131147540984,84.52,94.5,70.3885506206897,100.0,100.0,83.0946798656787,82.605,76.671697772509,96.6841755835316,75.604682232765,95.05,65.775,85.7786,4.899350166,,98.28354645,,,98.17488861,104.5057297,58.53686905,22.0,6.726
Myanmar,MMR,2015,,East Asia & Pacific,Emerging,36.6914923673122,27.7260041771094,39.519319926357,58.2987006919499,28.3730408262326,45.8,11.2769152046784,24.4761904761905,26.7028843202084,24.9453433456119,94.3001443001443,43.03,58.5711607931034,73.2949412827462,26.9079676994574,34.2333333333333,73.0,78.0,0.0,,4.69916666666667,6.5,22.6315789473684,28.5714285714286,18.3333333333333,,,43.3452228025234,24.7859748016852,28.6197938387316,10.0605458378934,32.9216173676659,16.969069323558,100.0,82.9004329004328,100.0,43.03,82.8,34.3423215862069,95.3703703703704,51.219512195122,10.3231870506609,9.152,12.1884805741448,41.929292544171,52.8978783283105,25.25,34.2333333333333,10.9,2.245604277,,,,,,,,129.0,4.307
Myanmar,MMR,2016,,East Asia & Pacific,Emerging,42.2548064078937,37.5236452263159,46.0487113935541,60.2192383894635,30.6370329653101,56.68,23.5576844943612,27.1428571428571,32.2999656523978,35.6717406814154,94.3001443001443,55.95,55.8547158275862,68.8529993408042,30.729624539971,30.2666666666667,95.0,87.0,7.2,,10.1862928107068,13.7472213013439,46.7395393710328,28.5714285714286,25.0,,,48.9423827928663,30.3831347920281,34.2167965127676,15.6575485119294,43.6480999164689,27.6953814463619,100.0,82.9004329004328,100.0,55.95,75.6,36.1094316551724,86.4864864864865,51.219512195122,10.4877061907656,15.942,24.9566402372647,44.7098979435142,52.8978783283105,25.25,30.2666666666667,16.0,2.158088446,75.55120087,,22.04141,24.04989,117.9385223,67.00341034,,119.0,4.395
Myanmar,MMR,2017,,East Asia & Pacific,Emerging,45.5777663994145,48.8732813471742,55.9808344324166,50.0599369487404,31.5072855004171,66.342,35.5078700346023,40.6666666666667,57.8147609587476,34.9872529722217,94.3001443001443,59.52,58.9716041954023,31.6882066508189,32.8091068755214,26.3,94.83,89.96,28.48,,15.1158320473063,30.5204195403039,60.8873585161967,33.3333333333333,51.6666666666667,,,72.8866404340145,54.3273924331762,61.302129484319,42.7428814834808,41.2621964033067,28.7123095411366,100.0,82.9004329004328,100.0,59.52,80.0666666666667,37.8765417241379,35.0641118832991,28.3123014183387,10.8239918698408,19.431,30.4894443828515,47.4937197966042,52.8978783283105,25.25,26.3,23.6211,2.166529894,,,23.04535,26.41848,120.0536804,71.26007843,,114.0,4.54500007629395
Myanmar,MMR,2018,20.3723297119141,East Asia & Pacific,Transitioner,50.7048478171229,60.6477578772138,63.8270165557658,53.7238222921425,31.7842330072754,76.566,54.720061359701,40.6666666666667,70.7125738897676,41.7048953495747,94.3001443001443,62.77,62.0884925632184,36.3129743132092,35.4302912590942,17.2,94.83,90.0,54.0,,28.0870041377174,63.9658679849617,72.107311956424,33.3333333333333,51.6666666666667,,,80.4088051895992,72.6007006442882,68.824447135247,61.016342589936,47.9797559623488,35.4300347368006,100.0,82.9004329004329,100.0,62.77,84.5333333333333,39.6436517931034,51.567822871753,21.0581257546653,14.7047311686429,22.92,39.7327589767513,45.7310878217665,52.8978783283105,25.25,17.2,29.379,1.992490053,,103.5884323,24.3599,27.24679,118.8519974,75.64698029,20.3939209,130.0,4.308
Myanmar,MMR,2019,,East Asia & Pacific,Transitioner,53.2572655038395,66.9653724933047,58.5102737394636,59.4158119013432,34.5565995511393,87.03,60.0500978999284,40.6666666666667,48.1168600112143,48.1588243374447,100.0,66.08,65.2053809310345,46.9620547729952,36.4944994389241,26.805,95.15,90.0,80.0,,28.6768129972137,71.7359352307332,79.7375454718384,33.3333333333333,51.6666666666667,,,68.7261492025795,39.0921287682152,57.1415912542133,27.5075708198491,54.4337932261431,41.8838554487464,100.0,100.0,100.0,66.08,89.0,41.410761862069,53.7320049104753,40.1921046355151,14.7798751171934,24.4,41.2498528837278,48.7198908653886,52.8978783283105,25.25,26.805,36.5405,1.999760032,89.0,,,,,,,131.0,4.36
Montenegro,MNE,2015,63.9372711181641,Europe & Central Asia,Transitioner,62.7977800632285,54.1495365347485,65.2821693675986,75.8403708975516,58.007933713536,84.7,31.1214603844903,39.1047619047619,60.625419052758,62.5239819572749,80.1120448179272,63.58,82.7621541941086,81.1789584985461,62.6265838085867,39.5333333333333,99.5,97.0,65.0,,14.8930625053265,18.9704772666399,59.5008413815044,32.952380952381,48.3333333333333,,,72.4661821540759,63.5811521316758,57.6808042864249,48.7735376388555,70.6514294666055,54.3965344479442,70.1680672268908,70.1680672268907,100.0,63.58,98.5344009399414,66.9899074482759,93.127147766323,69.2307692307692,100.0,60.4355,41.0343820774445,70.7456661841667,49.4101207813222,43.45,39.5333333333333,68.1198,,,99.93222046,,,101.2036209,91.86341095,63.93727112,82.0,5.192
Montenegro,MNE,2016,59.1839218139648,Europe & Central Asia,Advanced,66.4273820769284,64.0362156349897,62.6570262990867,80.7386469748119,60.105144197519,89.9,39.900062896998,60.5809523809524,59.5475800970673,57.0389632416857,80.1120448179272,79.77,83.0388896423845,79.4070512820513,64.914763580232,40.8666666666667,99.5,97.0,78.0,,20.1241588813481,25.5371591462993,74.0388706633465,61.5238095238095,59.1666666666667,,,72.593876199528,61.432633172751,57.6737512248153,46.4900597911751,65.086474654025,48.9914518293465,70.1680672268908,70.1680672268908,100.0,79.77,98.5344009399414,67.5433783448276,89.5833333333334,69.2307692307692,100.0,68.116,45.8243725616298,73.556324558208,49.4101207813222,43.45,40.8666666666667,69.8816,,,97.46122742,,,100.1745911,90.55751801,59.18392181,88.0,5.161
Montenegro,MNE,2017,60.9102210998535,Europe & Central Asia,Advanced,67.4172112729407,71.1200825626631,58.5664481379221,80.8945642151175,61.3087776318588,96.7,50.8097302161815,60.5809523809524,50.4830481295651,55.8770498062766,80.1120448179272,82.37,81.6703045389362,78.6433881064163,66.0859720398234,42.2,99.5,97.0,95.0,,27.8058965651403,37.0871349270775,87.5361591563267,61.5238095238095,59.1666666666667,,,61.7600360356971,54.6173479497994,46.3499086231511,39.2048999096128,63.9662718304871,47.7878277820662,70.1680672268908,70.1680672268908,100.0,82.37,98.5344009399414,64.806208137931,82.6388888888889,74.6478873239437,100.0,67.393,49.0547466797057,76.5434927380892,49.4101207813222,43.45,42.2,71.2723,,,97.76406097,,,100.9432526,90.60222626,60.9102211,83.0,5.23699998855591
Montenegro,MNE,2018,58.1831512451172,Europe & Central Asia,Advanced,71.0075241070518,72.5799981684584,61.0660186422727,86.6959293986814,66.1610233554313,97.1,54.0595192306699,60.5809523809524,55.3907907981149,57.2182333986033,80.1120448179272,84.0,82.3019920906604,93.7857961053837,66.7262791942891,63.9,99.5,97.0,96.0,,34.1729342692244,40.022705993843,87.9829174289423,61.5238095238095,59.1666666666667,,,68.8723041819327,57.1757027805002,53.6048581157377,41.9102981142891,65.3080803425999,49.1283864546067,70.1680672268908,70.1680672268908,100.0,84.0,98.5344009399414,66.0695832413793,93.127147766323,94.4444444444444,100.0,66.67,52.3040736948549,76.8572014952685,49.4101207813222,43.45,63.9,71.5171,,98.53440094,100.5366211,,,103.264473,91.44426727,58.18315125,81.0,5.347
Montenegro,MNE,2019,56.2633209228516,Europe & Central Asia,Advanced,71.2967965886839,74.3266656119908,59.1885450015226,89.0108254899902,65.9864744874656,97.504,58.0221878395008,60.5809523809524,54.8465362045957,55.3837794672548,75.4820936639118,84.63,82.4024764699707,100.0,67.841843109332,58.565,99.58,97.0,96.97,,35.481199230422,49.9732305627496,88.6121337253307,61.5238095238095,59.1666666666667,,,63.7599288201571,60.9827075808678,48.7113470815706,45.9321613357873,63.6596736802824,47.1078852542272,63.2231404958678,63.2231404958677,100.0,84.63,98.5344009399414,66.270552,100.0,100.0,100.0,60.395,60.5505286459739,77.326066119364,49.4101207813222,43.45,58.565,73.4767,,,98.68656158,,,103.651741,91.84033203,56.26332092,73.0,5.523
Mongolia,MNG,2015,70.3587265014648,East Asia & Pacific,Transitioner,55.8417651215562,42.8185497076023,58.6179933096657,80.545933611098,48.0983336007954,57.8,25.7130409356725,47.0666666666667,52.4621874657058,46.9327236583863,94.3001443001443,62.24,79.397800833294,100.0,51.3562503343276,35.0666666666667,99.0,95.0,0.0,,8.75,7.07333333333333,61.3157894736842,44.0,51.6666666666667,,,59.8099724586418,57.7838086959913,47.1405662354204,45.1144024727699,53.7953186959645,40.070128620808,100.0,82.9004329004328,100.0,62.24,96.8963470458984,61.8992546206897,100.0,100.0,44.912287148334,56.433,40.0380094169398,75.7699179835137,67.8445371228504,0.0,35.0666666666667,22.5,4.387156487,,99.2064743,28.222,,98.00402628,,71.42999268,100.0,4.874
Mongolia,MNG,2016,65.2477111816406,East Asia & Pacific,Transitioner,59.2892307733634,52.2489184832355,62.3153521419489,78.5339399674199,48.325184212406,60.56,31.6718200176126,76.7809523809524,52.7666667749825,55.8716414298176,94.3001443001443,56.18,79.4218199022596,100.0,53.1731469321741,28.9333333333333,99.0,95.0,6.9,,10.2775357516498,11.9565843621646,72.7813399390234,86.8571428571429,61.6666666666667,,,60.2544710249354,58.2283072622849,47.3050262876802,45.2788625250297,62.8859239958308,48.8573588638044,100.0,82.9004329004329,100.0,56.18,96.8963470458984,61.9472927586207,100.0,100.0,44.9345944211188,51.449,48.974906237542,78.3871968793595,67.8445371228504,0.0,28.9333333333333,22.2658,5.200432777,,96.74391937,29.69343,,97.64021765,,66.97664642,101.0,4.907
Mongolia,MNG,2017,64.4055709838867,East Asia & Pacific,Transitioner,61.0151019770378,56.7741525370171,61.045961274518,79.6119463237417,50.2300403720153,66.2,33.1544289615905,85.1619047619048,52.1221672490383,53.3426637871846,94.3001443001443,59.39,79.4458389712251,100.0,57.0875504650192,22.8,99.0,95.0,21.0,,9.91170940450136,18.606296235804,70.9452812444661,96.3809523809524,68.3333333333333,,,59.609893075606,57.5837293129555,46.6606051851211,44.6344414224706,60.3568613945306,46.3284661798386,100.0,82.9004329004328,100.0,59.39,96.8963470458984,61.9953308965517,100.0,100.0,48.819217408847,55.5845,60.7026620673218,80.2790857260767,67.8445371228504,0.0,22.8,23.7143,4.318223953,,93.27452087,30.37955,,96.3200636,,65.4128418,100.0,4.95499992370605
Mongolia,MNG,2018,65.1030502319336,East Asia & Pacific,Transitioner,63.0685941956515,61.7991120082705,56.8589009143916,80.6032860133969,55.8623446520894,75.8,36.1168276397238,85.1619047619048,54.5698388351888,40.427341300718,94.3001443001443,62.34,79.4698580401906,100.0,58.2029308151117,46.5,99.0,95.0,45.0,,12.0574055150714,25.2540585994963,71.0390188046036,96.3809523809524,68.3333333333333,,,62.1507766182198,60.1246128555693,49.0150648148084,46.9889010521579,47.5425185275659,33.3121640738702,100.0,82.9004329004328,100.0,62.34,96.8963470458984,62.0433690344828,100.0,100.0,48.7615227817527,59.72,65.6617089991874,78.8868851717683,67.8445371228504,0.0,46.5,47.13,3.997427225,96.89634705,97.20264435,30.38318,,96.7014589,91.14496608,65.64924622,94.0,5.125
Mongolia,MNG,2019,67.970817565918,East Asia & Pacific,Transitioner,62.8294190493944,65.3820048479626,54.09990452081,81.8399301158938,53.830968586536,81.6,39.2740597389541,85.1619047619048,49.1770570494292,38.9226321025237,94.3001443001443,65.5,80.0197903476815,100.0,58.2012107331699,36.35,100.0,95.0,59.0,,14.4233244102522,34.4273247959865,68.9715300106237,96.3809523809524,68.3333333333333,,,62.4117667984452,49.0820133261385,49.2721007727198,35.9423473004131,46.0399511997917,31.8053130052558,100.0,82.9004329004328,100.0,65.5,97.9481735229492,62.0914071724138,100.0,100.0,48.5088967918221,56.33,66.7068499161759,79.7807698350013,67.8445371228504,0.0,36.35,51.08,3.652369738,,96.70225525,,,96.09524453,89.15584236,67.62815857,83.0,5.285
Mozambique,MOZ,2015,6.73181717702859,Sub-Saharan Africa,Discoverer,22.7826735962447,17.5543746031746,26.0441517171692,31.1827635400955,18.8976835682521,26.688,4.63888888888889,25.1180952380952,12.9582011356623,14.6712267228208,74.9619028688796,31.02,44.6920333103448,17.8362573099415,20.9221044603151,10.8,72.0,30.72,0.0,,6.68333333333333,7.23333333333333,0.0,22.2857142857143,29.3666666666667,,,24.696454673636,24.696454673636,1.21994759768852,1.21994759768852,27.3876680556257,1.95478539001592,77.3504273504274,47.5352812562115,100.0,31.02,56.0,33.3840666206897,35.6725146198831,0.0,15.445603636242,25.893,3.4103572917656,28.4721988238694,27.6016056227463,33.4685138539043,10.8,6.5,6.010834217,56.0,51.83055115,54.66026,39.68606,114.5095673,34.76219177,6.810039997,94.0,4.971
Mozambique,MOZ,2017,7.24573099191356,Sub-Saharan Africa,Discoverer,31.881781129063,31.3017477025898,31.7300538121651,42.7189671030078,24.3506279549874,32.4,33.2953216374269,25.1180952380952,25.7635142965735,16.0807147550309,74.9618109576165,24.16,47.2540862758621,56.7428150331614,25.2882849437342,20.6,80.0,41.0,0.0,,12.5666666666667,16.2666666666667,71.0526315789474,22.2857142857143,29.3666666666667,,,36.7947603136809,36.7947603136809,14.7322682794661,14.7322682794661,28.031231273564,4.13019823649791,77.3504273504273,47.5350055224221,100.0,24.16,61.0,33.5081725517241,83.0508474576272,30.4347826086956,20.3488772053917,31.325,6.20761149732417,39.4316073355648,27.6016056227463,34.3784461152882,20.6,7.79633,5.48664999,61.0,49.80384064,52.43683,36.54379,112.0080719,37.01137924,7.240449905,113.0,4.55000019073486
Mozambique,MOZ,2018,7.4630510423433,Sub-Saharan Africa,Discoverer,29.6631854771894,36.5915869007942,31.9086586551972,27.1495569360557,24.4241022938985,38.4,31.9484910615094,42.2609523809524,26.3733880376305,15.9173513717141,74.9618144572967,25.11,47.1080567816092,9.23061402655792,26.5801278673731,15.8,80.0,48.0,8.0,,10.4405371706944,14.929146064552,70.4757899492818,50.8571428571429,29.3666666666667,,,37.4051717216779,37.4051717216779,15.3416043535831,15.3416043535831,27.8684503627655,3.96625238066282,77.3504273504273,47.5350160214629,100.0,25.11,60.6666666666667,33.5494468965517,18.4612280531158,0.0,20.6606186372602,42.36,7.36901484009054,39.6956502367687,27.6016056227463,32.7875,15.8,10.9,5.389760017,,55.00016022,55.27379,,116.089798,30.33686508,7.454080105,123.0,4.417
Mozambique,MOZ,2019,,Sub-Saharan Africa,Discoverer,31.452378965988,40.3060842017411,25.7548684091797,35.2002015081564,26.7817472067034,49.52,30.1147343138766,42.2609523809524,15.5651328932702,11.3411198237739,74.9618366118102,25.84,47.3512171494253,32.4093873750438,28.4796840083792,19.99,85.0,56.1,25.2,,10.5068041983478,16.034801430283,63.8025973129992,50.8571428571429,29.3666666666667,,,38.1630726276208,7.9973818985084,16.1000770469517,0.0,22.6822396475477,0.0,77.3504273504274,47.5350824850031,100.0,25.84,60.3333333333333,34.3691009655172,43.623317067776,21.1954576823116,21.6546528425367,47.06,7.8878906252415,43.4983826264986,27.6016056227463,36.4517766497462,19.99,12.4793,6.286394119,,58.01353073,,,119.0659866,31.9430628,7.301475048,123.0,4.466
